Area_sqft,Bedrooms,Age_of_Home,Price
505,4,18,197129.0
3893,5,85,616268.0
967,1,87,112707.0
2255,5,96,344136.0
574,5,99,64496.0
503,2,44,74612.0
2370,2,53,386100.0
1145,5,79,192366.0
617,2,65,50000.0
3428,4,71,551070.0
2129,1,12,369856.0
3051,5,93,483168.0
2521,1,64,281069.0
1446,4,11,295306.0
3121,2,70,454911.0
1964,3,13,339479.0
693,4,41,146180.0
1346,3,98,161099.0
3262,1,91,375308.0
1915,5,75,311350.0
3597,2,47,493581.0
1958,4,23,343019.0
2720,2,64,353905.0
3871,3,16,647712.0
2168,3,37,360865.0
2873,5,27,515571.0
1933,3,32,320007.0
1641,5,23,331628.0
3383,4,69,564915.0
2310,5,84,385430.0
1223,3,3,211002.0
724,1,32,74176.0
1031,5,9,237591.0
612,2,35,82530.0
2687,1,76,307041.0
1058,5,99,157501.0
2548,2,72,333968.0
2637,1,30,386076.0
1153,5,3,218070.0
819,4,83,56065.0
2073,2,7,326314.0
2328,4,26,416239.0
2417,3,35,394891.0
638,5,8,216325.0
3392,5,42,537378.0
2526,2,23,411870.0
2806,5,36,523607.0
1401,3,40,249948.0
1189,5,93,127979.0
2539,1,25,404085.0
509,4,3,162539.0
760,3,0,187624.0
2442,3,19,478367.0
2173,4,91,304148.0
2719,4,44,453986.0
3445,3,87,475164.0
2560,4,91,347502.0
1691,2,91,195387.0
2119,4,68,303136.0
820,1,95,50000.0
1842,1,51,226049.0
2136,2,93,186449.0
2876,4,63,421048.0
3332,1,20,524466.0
3324,5,79,519393.0
2494,4,71,361872.0
3458,2,75,471657.0
2443,4,95,308286.0
2538,3,24,390965.0
3990,3,66,579500.0
1618,1,25,226227.0
2104,3,99,234193.0
2865,2,80,371749.0
735,1,26,65670.0
2469,2,51,396376.0
833,2,62,117418.0
2408,3,85,254051.0
875,3,44,163608.0
1660,2,57,209414.0
3135,3,37,469449.0
2070,3,34,352290.0
3060,3,45,460708.0
1819,4,70,257236.0
3891,2,2,581391.0
3465,5,5,641217.0
2355,2,12,409945.0
1872,1,45,251639.0
1372,3,78,137224.0
1752,3,89,225078.0
2817,5,32,503382.0
2351,1,78,278254.0
3345,4,61,534997.0
1814,2,62,242786.0
1224,4,55,206723.0
3736,1,38,579214.0
2552,5,59,397245.0
3398,1,77,390258.0
3950,5,82,589029.0
577,4,91,50000.0
3981,4,23,606894.0
3121,1,49,448006.0
631,1,32,76275.0
1100,3,75,80365.0
2272,5,73,399585.0
1565,3,6,265713.0
2636,2,45,362924.0
2949,2,61,437397.0
2843,1,0,459296.0
2363,4,78,373606.0
1818,2,64,170500.0
1115,2,44,145869.0
3347,3,83,466466.0
2969,3,54,479596.0
2388,2,65,294860.0
1546,1,66,162481.0
1074,3,99,106524.0
2690,2,79,371542.0
1492,4,53,206921.0
3212,3,92,455749.0
2692,2,99,307297.0
1748,5,62,299060.0
3554,3,53,523710.0
1002,5,51,197349.0
2497,3,53,377313.0
1320,3,66,217110.0
2651,5,36,447381.0
3610,1,11,539229.0
2470,2,58,372952.0
697,1,19,143759.0
2169,1,86,230262.0
3126,2,85,427670.0
2938,4,31,457884.0
1702,1,70,212245.0
3101,1,85,410753.0
1971,1,43,255794.0
3586,4,65,573225.0
2146,3,77,281619.0
2192,5,54,364721.0
1812,5,15,365534.0
2535,4,87,327047.0
977,1,70,50000.0
1754,5,67,291094.0
1422,4,51,209842.0
919,2,36,98028.0
2704,5,45,474670.0
3097,2,40,502055.0
1620,1,4,283918.0
3568,5,65,521662.0
3544,4,4,612148.0
3982,3,62,573616.0
1450,5,2,289515.0
2836,5,7,519554.0
1777,5,25,334524.0
2743,5,73,416870.0
3145,4,97,464993.0
2357,4,99,353746.0
1016,3,52,140302.0
2158,4,75,308318.0
2365,4,83,327724.0
3412,1,28,513648.0
1641,1,13,260493.0
3353,2,4,516862.0
2432,3,26,389737.0
3730,1,67,454192.0
1314,3,28,176357.0
2775,3,2,438426.0
2400,5,96,337257.0
2763,3,29,457986.0
3495,5,99,481976.0
2562,2,8,410917.0
3728,2,0,605761.0
3832,2,22,634479.0
3728,5,66,581675.0
2594,5,31,454913.0
2871,2,87,348091.0
3391,5,5,657751.0
629,4,76,106087.0
3982,4,48,586366.0
594,5,14,217241.0
3174,5,57,529204.0
3302,1,52,459919.0
2455,1,29,373259.0
3863,3,75,583525.0
1293,3,39,184559.0
2334,3,58,328811.0
3854,2,62,542547.0
2616,4,47,378800.0
2183,2,98,271731.0
510,5,91,59037.0
3825,1,67,501780.0
2365,5,6,428261.0
3419,5,46,556628.0
3097,1,42,438823.0
3705,5,15,667632.0
1211,3,21,247174.0
2570,1,62,297090.0
1314,5,45,256917.0
845,3,44,170847.0
2849,3,40,432671.0
862,4,24,175402.0
2943,3,49,430747.0
2765,2,66,391697.0
2688,1,51,370620.0
3505,1,85,473139.0
3781,1,30,547814.0
1484,5,36,317200.0
3540,5,21,623725.0
2139,2,26,364940.0
1327,3,1,239975.0
3230,5,21,606329.0
3551,3,52,513585.0
855,3,16,153791.0
3555,5,55,555440.0
1847,5,83,262441.0
3704,2,87,548007.0
3435,4,30,574905.0
2363,1,42,338926.0
626,5,71,51955.0
3677,5,52,627715.0
3556,3,4,557446.0
1103,4,1,243159.0
3949,5,58,601624.0
2428,4,3,447790.0
1513,1,98,175372.0
550,3,33,74057.0
3600,2,66,479232.0
3867,1,83,504637.0
3868,4,72,620900.0
3326,4,5,560162.0
1930,1,57,219613.0
2292,4,46,373517.0
3361,2,4,539575.0
2136,2,60,257650.0
3976,4,55,598240.0
3917,4,34,567711.0
2145,2,94,248038.0
2967,4,12,473272.0
1705,5,25,399819.0
3530,3,85,504145.0
3372,5,95,499413.0
3572,4,63,556009.0
2354,4,78,324759.0
1066,3,10,203635.0
2918,4,61,459662.0
1435,3,79,151173.0
2434,2,46,370393.0
3208,3,69,521614.0
3516,3,74,454203.0
1832,5,57,322383.0
3708,4,9,600847.0
701,2,15,147878.0
2860,1,11,445967.0
616,3,70,124788.0
1436,1,90,178446.0
1074,4,87,93257.0
2791,3,49,442777.0
1036,1,14,181012.0
2125,5,58,384818.0
2622,1,69,344672.0
885,5,61,177446.0
3781,2,82,477772.0
974,4,71,153559.0
917,1,61,77853.0
2894,3,99,395809.0
3187,4,49,496415.0
1438,1,76,157916.0
1454,3,53,232984.0
1375,3,53,221700.0
1262,3,96,111786.0
1702,3,95,273863.0
1705,1,27,250966.0
1163,2,50,173402.0
524,5,73,92770.0
2490,5,32,401853.0
1703,5,0,378936.0
1209,2,84,128601.0
2379,3,68,361914.0
1684,3,0,292653.0
2724,4,54,413831.0
784,5,84,124836.0
562,5,88,80148.0
1502,3,83,177115.0
1161,5,44,229415.0
3213,3,72,498444.0
2703,3,79,384385.0
1992,3,91,284790.0
3620,1,39,511165.0
1466,1,60,169536.0
1348,1,35,187494.0
1607,1,23,220116.0
3932,2,79,542548.0
1188,4,13,289635.0
647,4,97,112981.0
841,3,87,123007.0
3023,5,74,473821.0
1586,1,99,117526.0
2224,4,0,487009.0
1883,4,46,291834.0
3108,1,75,441932.0
826,2,20,150879.0
2292,2,72,266411.0
2259,4,38,328795.0
3712,2,2,636114.0
1489,1,15,208122.0
2762,4,67,376101.0
2982,1,25,429237.0
1451,2,53,193898.0
1222,1,12,200029.0
3889,2,60,560926.0
2579,2,19,382075.0
3217,1,82,404198.0
2832,2,26,485125.0
3876,3,1,608624.0
928,1,9,162528.0
2000,3,59,257581.0
785,1,88,50000.0
3715,2,18,609622.0
3995,2,14,561449.0
3590,4,46,626243.0
2565,4,23,398350.0
1268,3,15,171917.0
3137,2,80,415132.0
1894,4,59,280430.0
3746,2,79,488545.0
3557,1,81,475595.0
693,4,48,98581.0
3049,3,3,530844.0
1487,4,65,249868.0
1636,2,48,186634.0
2661,5,30,493944.0
3793,5,65,614147.0
2201,2,53,353124.0
1446,1,1,235861.0
1330,4,60,182457.0
2420,5,14,483822.0
3835,1,59,525909.0
3472,2,42,565085.0
554,1,92,50000.0
1299,2,97,117673.0
1277,4,39,198306.0
1981,1,95,200019.0
2401,4,84,367469.0
2709,1,29,346306.0
3951,2,62,546099.0
2634,2,23,359066.0
554,1,43,50000.0
2323,2,13,354512.0
1701,3,27,274628.0
3962,3,13,649301.0
3920,4,55,623053.0
3579,3,33,598753.0
1332,3,77,215496.0
812,5,88,151758.0
3306,5,11,571317.0
2358,5,55,394714.0
2507,5,60,387182.0
2506,2,60,351419.0
2990,4,39,476880.0
2290,4,19,366431.0
827,3,41,178409.0
3625,4,6,667792.0
3308,3,78,439858.0
3810,4,72,580723.0
3800,1,67,488154.0
3126,1,30,450523.0
3622,4,86,504151.0
3554,2,69,471485.0
1787,3,91,224555.0
3989,4,75,533889.0
2643,3,46,385563.0
1611,5,50,402117.0
3649,4,57,512717.0
1811,2,21,275041.0
3691,5,23,634693.0
3361,4,33,539162.0
3038,1,62,378383.0
951,4,59,180891.0
2023,1,18,306331.0
664,1,23,73297.0
681,4,63,132268.0
3016,4,19,493780.0
1409,1,97,88703.0
3282,3,26,538734.0
1322,5,57,190688.0
1443,2,43,257585.0
2501,4,92,390233.0
2554,5,64,422707.0
829,5,45,152884.0
1274,3,99,100266.0
2698,5,53,363917.0
3656,4,38,631279.0
646,5,6,160617.0
3952,4,53,619823.0
1414,4,42,247669.0
2071,1,19,257675.0
1808,3,83,213467.0
3247,2,24,464258.0
581,1,42,80543.0
1013,2,84,116265.0
2420,4,72,349278.0
3362,1,26,467817.0
3256,5,91,484839.0
2439,5,24,470264.0
1245,2,35,140304.0
3570,4,97,562480.0
1909,2,65,241036.0
1206,3,8,227735.0
970,5,82,195180.0
3690,1,78,478226.0
895,1,52,88696.0
2055,1,20,276846.0
2808,5,49,445087.0
1304,4,15,236416.0
1433,5,65,183979.0
1779,5,25,274442.0
2257,1,43,300002.0
1404,5,28,235568.0
3797,1,96,493930.0
1576,4,97,193377.0
3487,3,45,481179.0
2390,1,90,316243.0
2023,2,70,246658.0
3401,3,48,528003.0
1887,4,14,395574.0
1803,3,16,310235.0
1092,1,8,174620.0
3261,4,76,521094.0
3729,2,31,553333.0
3179,1,65,451045.0
2606,1,58,339078.0
627,4,31,141959.0
1235,4,83,170340.0
3268,3,42,488706.0
3686,2,82,478456.0
3780,3,90,499422.0
3073,3,99,363281.0
1020,1,58,90002.0
3099,4,29,502089.0
736,1,10,130626.0
1804,2,79,213031.0
3930,3,25,651822.0
3772,2,93,525172.0
2281,4,1,461307.0
1801,4,33,304480.0
3806,5,40,607570.0
3041,2,85,353126.0
2551,1,30,405903.0
3213,2,62,412916.0
941,3,54,109317.0
2576,4,60,401172.0
3680,4,84,521934.0
3157,2,35,514969.0
1304,2,39,165774.0
574,2,22,100572.0
3385,3,25,482168.0
3717,3,17,634115.0
2675,1,78,277376.0
2589,2,33,463381.0
1879,1,85,196328.0
540,5,27,139978.0
3481,3,48,523601.0
2581,4,63,359329.0
3588,5,70,573937.0
2200,4,62,323343.0
3724,5,61,576021.0
3545,1,41,541103.0
1901,1,23,225957.0
1087,3,34,176377.0
2122,4,76,303818.0
841,5,54,165492.0
2574,2,48,351814.0
3858,2,76,517929.0
1145,3,94,174427.0
1230,4,58,209884.0
667,2,82,50000.0
1109,3,92,135515.0
2815,3,21,458419.0
2272,4,84,342258.0
2540,2,60,342880.0
3368,2,79,426166.0
954,2,29,98244.0
3453,1,68,490921.0
2208,2,59,320923.0
3972,5,5,700501.0
3469,1,84,459016.0
3528,1,10,574301.0
1201,1,23,122057.0
3181,1,91,390450.0
2099,3,78,226927.0
629,5,50,122529.0
3567,4,18,603347.0
2345,2,49,322391.0
1886,1,80,259772.0
3366,4,2,573768.0
1192,3,2,213293.0
3863,4,91,551210.0
1894,1,30,237023.0
1293,5,46,212456.0
528,4,7,178894.0
648,1,16,127708.0
1819,1,98,179962.0
2558,2,99,323209.0
3223,2,90,478102.0
1636,5,44,290849.0
686,2,96,50000.0
3354,5,59,548373.0
3291,3,74,489907.0
1750,3,20,326511.0
1833,2,69,266476.0
597,3,20,155398.0
554,4,57,110301.0
3170,4,54,509777.0
3211,4,27,541573.0
1257,3,80,104870.0
905,4,81,66995.0
2616,5,74,372002.0
3883,1,45,573044.0
1812,2,43,247070.0
2285,5,88,341236.0
1250,4,93,202799.0
3719,1,24,581561.0
2262,2,70,230111.0
3815,5,48,636556.0
3505,2,100,447434.0
864,3,45,115925.0
2526,4,90,341075.0
981,5,89,130943.0
2748,5,62,398450.0
653,1,76,50000.0
2024,1,87,284498.0
2620,1,11,430278.0
3260,2,77,375813.0
2843,4,56,447990.0
1540,2,72,193337.0
2164,4,63,299153.0
1740,5,30,288674.0
560,2,3,147330.0
1438,2,53,195248.0
2139,2,82,248131.0
2589,3,64,389626.0
524,4,92,111720.0
1562,4,5,316039.0
630,2,64,66441.0
1752,3,88,216553.0
607,2,90,50000.0
671,4,21,180024.0
1958,5,16,368722.0
601,3,58,95548.0
3413,3,28,583369.0
3071,2,66,443793.0
2822,5,16,465890.0
2136,4,1,359234.0
3615,1,31,562648.0
3364,4,21,556035.0
3504,4,96,498225.0
1540,5,57,238844.0
829,3,52,140432.0
2020,4,85,337636.0
511,3,46,85998.0
1841,5,3,391986.0
715,5,37,200214.0
838,2,12,201704.0
2299,1,60,272472.0
3208,5,86,490409.0
3652,5,63,610454.0
2250,3,76,352923.0
2008,5,83,288890.0
2921,4,32,459645.0
3523,2,97,447401.0
1209,2,37,167327.0
1723,4,28,296490.0
3013,5,60,492309.0
1612,1,31,208375.0
1791,5,10,403425.0
988,2,17,155660.0
2061,1,44,258315.0
546,3,20,82805.0
3859,3,11,663368.0
1277,5,19,229948.0
1539,5,6,337371.0
1210,1,90,114337.0
900,1,70,50000.0
2317,5,1,407088.0
3528,2,42,507465.0
3657,3,96,550186.0
749,1,20,97022.0
890,2,28,124796.0
834,5,31,165405.0
1128,4,44,173436.0
636,1,75,50000.0
3430,4,76,483136.0
3235,2,58,434204.0
2021,3,2,339270.0
1326,2,38,181865.0
1226,3,50,212424.0
2000,2,7,297966.0
3141,1,45,417741.0
3794,1,65,495509.0
1489,4,5,297348.0
2919,2,57,386565.0
1434,2,40,269362.0
3542,4,78,535196.0
901,5,53,200782.0
1966,2,75,252058.0
1114,2,40,201231.0
1796,2,47,218706.0
1682,5,95,221576.0
3723,1,69,471153.0
3542,4,26,574959.0
3167,5,46,567361.0
2735,3,76,445031.0
1621,3,22,305389.0
630,5,73,103961.0
3352,5,13,620801.0
1694,1,60,246594.0
3483,3,66,538545.0
3533,4,75,515941.0
682,2,24,110289.0
3530,2,64,472952.0
863,1,95,50000.0
538,1,23,50000.0
3044,3,52,452268.0
1872,4,72,273706.0
3529,4,49,524643.0
1420,5,0,393562.0
3968,1,38,578483.0
3269,2,73,481523.0
3732,2,43,584218.0
515,3,93,83940.0
992,2,4,156790.0
1949,4,67,275592.0
1631,4,71,185028.0
3441,1,79,392822.0
810,3,64,74408.0
1238,2,78,127545.0
3741,1,87,473925.0
1045,5,14,335201.0
2961,5,49,500448.0
750,2,5,175608.0
1258,2,65,154962.0
2304,2,68,264617.0
3712,4,38,600101.0
1797,2,97,144724.0
3987,5,95,578636.0
2131,2,28,345490.0
2414,3,92,294083.0
3610,5,87,542887.0
1313,3,45,184889.0
528,5,30,110036.0
1457,1,23,225586.0
2532,5,14,494337.0
976,5,75,187662.0
817,3,19,152514.0
744,3,3,102726.0
1247,5,57,221300.0
1196,5,76,226280.0
771,4,60,84207.0
2271,1,9,403277.0
1762,1,40,174532.0
2924,2,52,428110.0
765,5,86,136443.0
3473,5,70,580996.0
1420,5,75,236770.0
3930,5,47,623342.0
839,1,14,134093.0
888,3,6,165529.0
3124,4,71,403710.0
2550,3,70,351240.0
4000,3,42,624334.0
1665,1,3,296922.0
875,4,50,136676.0
2533,5,70,440265.0
2871,1,58,376011.0
645,1,40,83107.0
2481,4,60,402528.0
792,2,29,125602.0
931,1,17,136531.0
1204,3,29,252514.0
3496,3,6,526230.0
2498,5,51,414772.0
3132,1,47,378367.0
898,5,22,154374.0
3364,1,36,479807.0
3915,4,70,567473.0
1463,1,92,191418.0
3711,2,97,472649.0
2734,3,52,441754.0
2541,4,44,409899.0
2328,3,48,315553.0
2608,5,48,380721.0
1438,4,81,157587.0
3951,2,46,587288.0
1209,3,24,260464.0
1306,1,90,80490.0
1963,1,26,308385.0
3890,1,11,584848.0
1825,4,22,295405.0
3915,2,16,618688.0
510,2,43,112643.0
1585,2,70,191486.0
2368,3,23,412486.0
2773,4,70,421209.0
3724,1,92,477511.0
3111,3,59,431757.0
1271,2,52,182974.0
2094,1,91,181047.0
2107,4,86,303690.0
1833,5,73,328526.0
1384,2,15,283718.0
3814,2,97,464432.0
1889,2,24,307802.0
3901,2,65,525991.0
3678,1,49,517116.0
725,4,68,164815.0
1324,3,77,192533.0
2765,1,94,302376.0
1436,4,39,227335.0
3300,3,5,549509.0
3053,2,63,424900.0
2806,4,27,472487.0
2411,2,8,347374.0
2296,4,5,478373.0
553,5,16,226687.0
3618,2,39,550280.0
1226,2,98,80196.0
3236,2,75,416591.0
2044,1,44,245542.0
3670,3,81,482335.0
1543,2,42,202028.0
2413,2,97,298219.0
2276,1,45,311254.0
2096,1,62,305726.0
2414,5,0,416403.0
2966,4,58,428874.0
3237,2,62,391147.0
1349,4,78,193091.0
2609,1,17,438969.0
3716,1,85,461227.0
2763,5,81,458213.0
502,3,64,79313.0
659,1,19,122053.0
1280,2,55,183577.0
3691,5,53,644147.0
1392,3,47,206394.0
2530,5,99,381304.0
3660,1,53,560764.0
2876,3,88,355101.0
1079,4,15,217395.0
2433,3,19,419393.0
1880,2,46,241039.0
1790,4,96,206279.0
2140,4,6,454699.0
1451,2,22,206889.0
3894,4,74,564307.0
3182,1,32,465378.0
1487,3,39,249111.0
1718,3,4,296543.0
1420,2,44,193963.0
3285,1,40,434695.0
1855,4,7,333237.0
669,3,80,85210.0
1020,3,81,142994.0
1986,3,49,329645.0
539,3,90,50000.0
2060,5,30,367098.0
3832,2,3,571967.0
1918,4,65,279023.0
1454,4,55,237303.0
3797,2,4,637393.0
1483,1,80,88455.0
3695,2,53,520545.0
1474,3,95,99125.0
537,3,92,50000.0
2875,2,79,415974.0
1774,2,0,267048.0
1699,4,75,248092.0
2125,4,82,331135.0
1413,5,72,211508.0
953,5,60,134227.0
536,3,6,136775.0
3887,5,29,695045.0
2211,5,14,444633.0
3520,1,3,536949.0
1295,2,62,143140.0
1472,4,69,252692.0
1092,5,37,175557.0
1637,4,46,298459.0
3611,5,59,554935.0
1824,5,98,211385.0
2771,3,1,421455.0
817,1,68,110003.0
2896,2,7,459966.0
2662,2,50,352473.0
3245,3,93,433839.0
1846,3,18,298132.0
2091,2,93,225900.0
3611,2,30,530762.0
2389,1,79,283799.0
2587,5,21,485573.0
2496,1,32,310132.0
2272,2,85,319313.0
1812,5,71,258250.0
1785,2,36,272236.0
715,1,11,112306.0
3718,1,68,471893.0
2883,1,63,410909.0
3739,5,24,608225.0
2639,4,53,454814.0
2900,4,28,501441.0
3118,2,12,470814.0
3363,5,25,538497.0
2204,3,21,397356.0
3328,4,92,434567.0
862,5,75,135306.0
3104,5,91,477304.0
3916,4,72,594907.0
2216,5,9,415515.0
1693,5,47,275660.0
855,4,41,180713.0
690,1,89,50000.0
2969,2,99,374337.0
1199,3,58,131350.0
2554,2,52,334383.0
2680,1,39,386250.0
1056,1,74,67111.0
1325,5,61,260269.0
3308,2,5,551393.0
1554,1,3,228575.0
3082,2,90,387542.0
925,1,54,60841.0
3965,3,87,564539.0
3219,1,68,468294.0
2910,2,2,438246.0
2074,5,6,409552.0
2629,2,87,339653.0
2903,4,85,375949.0
3829,2,11,570898.0
1088,3,98,51350.0
2512,3,16,434426.0
2047,3,66,277059.0
794,1,74,50000.0
2485,3,69,411880.0
1747,2,35,205989.0
2048,5,16,426551.0
3617,3,85,435928.0
2190,2,0,352878.0
1636,1,66,135244.0
1756,1,79,163999.0
2564,5,98,350773.0
859,5,77,115158.0
3794,2,48,559002.0
3413,5,50,578281.0
1199,5,70,192456.0
947,1,89,64952.0
3403,2,42,546880.0
2912,5,30,479860.0
1174,2,23,215616.0
1507,3,82,263418.0
1849,1,36,308574.0
3014,1,64,444180.0
2961,1,88,380393.0
1085,4,62,202885.0
1756,2,55,222885.0
1747,3,73,232009.0
1493,5,17,297622.0
1935,3,64,253550.0
1071,2,28,171447.0
2882,1,76,345360.0
1745,4,3,340017.0
2584,2,11,372978.0
1488,2,55,181197.0
777,5,47,199619.0
1719,3,18,302099.0
3463,3,25,589491.0
2387,5,37,395483.0
983,4,79,125201.0
1765,1,24,262398.0
3895,1,55,532409.0
1230,4,73,135072.0
2739,5,100,407856.0
1540,2,27,209032.0
3071,3,60,448337.0
1417,2,91,79436.0
2948,3,88,377142.0
1385,2,88,138363.0
3252,5,50,544639.0
521,5,11,127887.0
973,4,7,190814.0
3691,2,99,527779.0
2757,2,57,444107.0
2853,4,87,418991.0
3841,4,22,668139.0
1203,5,36,225403.0
1186,5,10,285499.0
784,2,16,156492.0
1215,5,91,144802.0
1262,5,55,229195.0
1750,2,52,231240.0
1447,4,66,228885.0
2928,2,1,461947.0
3007,1,28,393804.0
1530,2,56,202818.0
528,1,33,84518.0
1406,2,77,183423.0
3604,1,96,392114.0
3426,1,81,442173.0
2626,2,92,344157.0
3494,5,1,627011.0
3006,3,74,448040.0
1069,5,30,182033.0
2506,1,76,270350.0
1953,2,43,299031.0
1237,2,89,108302.0
3856,2,55,587589.0
1015,2,97,85054.0
2500,3,53,344538.0
3670,4,52,539727.0
2944,1,73,317697.0
538,3,75,71324.0
3842,5,85,570798.0
1386,4,45,261390.0
3344,4,53,525732.0
2704,2,30,413035.0
1598,3,82,225762.0
3431,5,23,584113.0
2323,2,24,349679.0
3701,2,34,554347.0
2210,1,56,309552.0
1473,4,71,187495.0
3655,5,68,594392.0
3593,4,85,518851.0
2062,3,27,325378.0
3396,1,75,444897.0
3953,2,32,629842.0
3295,1,52,486919.0
1488,2,15,256962.0
520,1,25,86779.0
2850,2,11,455597.0
1368,4,86,164456.0
583,4,89,73997.0
2182,4,76,302636.0
2476,4,86,317405.0
1910,1,30,257830.0
2030,2,99,176438.0
3828,4,26,585844.0
1069,1,35,199223.0
1433,2,58,219129.0
3733,1,86,469546.0
2480,4,2,465264.0
3734,3,93,479984.0
2355,1,31,355898.0
3556,4,14,604437.0
1292,5,74,183852.0
1291,2,65,145952.0
2309,4,89,307769.0
1794,5,62,320200.0
3039,1,97,357009.0
2755,1,0,385906.0
2107,5,74,313783.0
1583,5,4,309179.0
2977,2,89,335411.0
1484,1,5,213764.0
2180,5,98,244645.0
3880,3,4,609277.0
1019,3,72,132333.0
1090,5,27,244712.0
1550,2,82,189204.0
2209,1,68,298471.0
2535,3,86,372678.0
2746,5,43,429564.0
2934,5,15,480800.0
848,4,70,124478.0
1459,5,77,242848.0
2463,2,21,359190.0
1192,3,72,160339.0
2059,4,22,417126.0
877,3,42,101063.0
3446,3,67,496677.0
3463,2,42,540213.0
1026,5,25,217967.0
3724,2,40,562986.0
3281,5,69,536653.0
2753,4,30,447899.0
3002,2,16,439265.0
3844,2,8,603974.0
1759,1,90,143009.0
2375,2,54,314938.0
2263,1,5,366708.0
1020,5,69,175634.0
2201,5,63,384485.0
1516,5,3,330760.0
3503,1,66,442859.0
3273,5,87,456649.0
1513,3,55,239784.0
3048,2,17,484007.0
616,1,31,69437.0
2933,5,84,449314.0
1867,3,47,262522.0
1083,2,28,95485.0
894,2,31,168183.0
1587,5,24,328718.0
3268,3,75,457591.0
571,1,62,50000.0
773,5,8,199944.0
2513,2,70,281060.0
1843,2,13,304285.0
837,2,19,84674.0
1889,5,83,286948.0
1106,4,9,213938.0
665,4,10,163322.0
2067,4,38,310274.0
2558,3,18,467345.0
1824,5,18,362815.0
1228,2,42,153145.0
3348,3,60,484816.0
2543,4,69,426832.0
601,1,71,50000.0
3996,3,64,549231.0
1915,3,22,286197.0
1278,5,100,151262.0
713,3,59,141002.0
1611,5,9,314054.0
2076,1,62,244489.0
2948,2,1,487050.0
3135,2,35,467315.0
3436,4,56,557284.0
3617,4,65,569189.0
2195,1,78,265468.0
1091,2,19,173956.0
1833,4,41,334545.0
1609,3,20,253734.0
2639,5,93,358713.0
3220,4,87,446362.0
1213,1,65,158802.0
1435,2,37,185742.0
2451,1,85,267639.0
741,5,92,105969.0
2543,5,77,387351.0
501,1,68,50000.0
2772,4,23,482211.0
3348,4,25,538007.0
2268,2,1,410681.0
2449,2,45,360472.0
3136,3,33,521295.0
2663,3,61,362531.0
1417,2,86,144903.0
3674,3,40,506178.0
2741,1,98,353663.0
3737,4,14,692567.0
3418,3,54,499256.0
589,3,2,157132.0
2209,1,75,264747.0
2669,5,37,417188.0
642,2,50,113724.0
3541,1,16,523712.0
605,5,90,50000.0
1386,1,82,108024.0
927,4,48,119618.0
1828,1,20,273867.0
2395,1,87,278337.0
2494,4,23,462085.0
816,2,82,118894.0
2486,5,94,417443.0
1134,3,39,152539.0
2425,2,19,399528.0
2556,1,78,333705.0
3321,3,34,501645.0
3644,4,47,578814.0
3930,2,98,523880.0
2770,5,32,462547.0
1939,2,55,303308.0
1052,2,40,156854.0
3941,3,53,582400.0
1215,4,43,173943.0
1787,4,81,285390.0
2213,2,80,278199.0
2383,4,71,354599.0
3889,3,83,518366.0
1607,3,10,315864.0
1841,5,93,230507.0
610,4,90,50000.0
750,5,13,175637.0
2930,1,41,420711.0
2554,3,78,359652.0
958,2,11,174715.0
1607,3,83,196287.0
707,1,16,111609.0
1399,2,89,228859.0
3961,4,77,589243.0
3885,4,24,621278.0
521,3,25,105009.0
909,2,46,114928.0
1394,2,24,222380.0
1014,5,88,119155.0
3698,1,59,527868.0
1308,4,59,214306.0
1373,3,26,211077.0
513,2,42,97143.0
1470,4,75,153420.0
3525,3,19,630527.0
3561,4,62,596306.0
3583,3,79,554404.0
2634,4,24,431404.0
3456,5,26,594420.0
2060,1,51,249145.0
1824,4,81,269320.0
1766,1,9,274651.0
2669,4,49,407742.0
3718,2,29,548773.0
1249,5,0,289825.0
3927,5,53,713536.0
1184,1,3,233166.0
2427,2,86,303420.0
2856,3,6,475764.0
1194,5,29,262990.0
2835,2,89,340062.0
806,2,64,77258.0
2489,1,28,301204.0
3461,2,24,533076.0
1161,2,39,170838.0
1048,3,25,170886.0
3923,1,16,602792.0
811,1,30,109384.0
3420,2,60,465046.0
1582,3,7,313591.0
3471,4,68,513659.0
2237,5,0,404125.0
1254,1,78,61661.0
534,3,99,64362.0
944,3,70,121377.0
2640,2,45,384505.0
2482,5,90,362986.0
1730,1,98,198441.0
852,4,90,104078.0
1402,2,19,273941.0
1855,1,81,205424.0
3409,1,39,404309.0
2248,3,1,434006.0
658,5,93,96558.0
2477,4,60,364343.0
1456,5,93,199098.0
2571,3,70,352418.0
903,4,76,87004.0
3352,4,96,493917.0
1015,2,29,144074.0
3279,4,29,511006.0
1887,1,86,328816.0
3953,5,44,605559.0
3079,5,23,531616.0
1455,2,83,89635.0
2699,4,91,413279.0
2212,3,55,317327.0
3494,1,82,470208.0
1107,2,60,105752.0
2967,4,12,462180.0
1773,3,79,208770.0
3688,4,55,607564.0
3413,2,14,552466.0
2035,3,10,304757.0
3125,3,11,442963.0
2882,3,85,380663.0
1941,3,88,278321.0
3479,4,2,576694.0
2297,3,23,409239.0
794,4,88,97309.0
1254,3,8,291083.0
1894,3,91,214539.0
685,2,45,86949.0
1769,4,93,214094.0
1136,4,70,195961.0
1791,5,59,315575.0
3808,2,10,548247.0
1029,4,9,244315.0
2568,2,2,378130.0
3458,2,18,509763.0
3414,2,1,573271.0
1293,1,16,157116.0
2647,4,92,355508.0
3299,2,1,556432.0
